tweet_text,sentiment
empresa demais iwork4dell,1
ontem inventar tomar banho madrugada aí amanhecir espirrar garganta ferrar q legal,1
tudo redmonkey criar divulgar novo série espanhol chamar bajo la red dar ver macaco logo série contador site contador tempo demor série sair nada,1
obrigado show xuxa desejo muito rola voltar sempre d,1
hora sexta vir ir tá finalizar semano provo querer sair facul beber,1
gostar ambos típico espectador cena ainda cair façanha personagem raffa Moreira ficar putar coisa relacionar ficar frio aí mano,1
arigatô El follow Welcome to my tl,1
megar ansioso festa cidade ver rápido please,1
igual falar merda,1
nunca ver amoedo agredir jornalista p,1
trampo ir la dar oi d,1
mandar dm verificar lá,1
tinha conhecimento de isto sabe outro informação interesse saber,1
inês rapariga ir comigo santarém,1
,1
rmgalaxyday parabéns anjo,1
t bom ver ps lá bronze,1
pai ogum ibeijar deem paz luz todo axé umbandayorima,1
costumar fazer relaxar ouvir música ir jogar basket ajudar sempre,1
baunilha tão bom hahahah usario linhaça pra termo p,1
ajudar próximo pensar receber algo troca tão bom,1
acordo todo dia cedo então provavelmente sim,1
querer dizer amo objetivo mandar recado anônimos ver feliz Belo sorriso lir sinal rosto,1
ver bom,1
t bue olhar p tentar adivinhar nome pq conheço nenhum,1
hj td gente tirar dia irritar,1
qmder adormecer nunca acordar,1
pessoal mestrar pesquisando twitter ainda objeto monitorar trending topics caso vejam algo repercutir relacionar segurança público violência crime peço gentileza comuniquem,1
elesbão elesruim duplo d,1
colocar foto icon achar vc ja grande avanço,1
decidir nao farei merda,1
praticamente todo mulher sigo instagr,1
sim seis ano ainda rolar ficar bem escuro ir virar palmito desaconselhável rs,1
pé quentinho cheio estilo d,1
tal mix farinha natural auxiliar projeto ver agora encontrar dois versão mix farinha natural loja virtual ideal preparar projeto ver 2019 acer site confira,1
nao piercing tatuagem nao ir poder comer qualquer jeito,1
170 n baixinha,1
aproveitar hoje amanhã,1
sobre Yarichin censura tosco poder ter colocar censura bonitinha ficar fiel legal assistir cara acabar passar um trocadilho branco mudar experiência adorei poder vir próximo,1
guys i will be nice jmjmjmjmjmjmjmj opps,1
passar unesp mudei pra cidade longe pai encontrar arte visual encontr bom pessoa mundinho parar tomar remédio pra ansiedade saude mental melhorar pra porra parar passar dias comer voltar engordar,1
ah precisar arrumei,1
pq bom dia vida ver tromba primeiro vez,1
confur coisa falo brincar ofer pessoa causar clube,1
ir furar orelha hoje,1
cancelar forte heim nonar terminar renovar três temporada provavelmente encerrar previsto p,1
ama pouco comprar,1
nãocontinuare cobrar ajude cobrar,1
livro contoserótico gay amazon kindle urso perverso jornalista escritor ler agora versão ie mpresse sexogay contogay Orgiagay surubagay gaybrasil contosgays gay kindleunlimited,1
tag 4 ° lugar trends Brasil xciiimarkday,1
contar todo fuso 48h aniversário então aproveitar,1
lauren amo q vc ignorer finja nao existo td dia,1
música leer vol1,1
aah enter tudo bem ficar paz,1
ora bem fazer ano poder oferecer bilhete ir ver gydra dia 8,1
querer agradecer pai pq tar triste agora tô ansioso,1
ouvir dizer seguinte frase fazer dia bonito gente achar todo razão,1
kkkkkkkkk rir nervoso kkkkkkkkkkkkkkkkkkkkkkk,1
excelente trabalho parabéns seguir,1
exatamente nome de isso populismo,1
otimo dia pra acordar espirrar d,1
chorar imenso again,1
cara vestir carapuça deixar garrafa vazer tomar toscamente comentário sexista interpretação texto bom nada p,1
querer conversar to aqui,1
tá desculpar cuidado certo venê casagrande sombra piscar tomar lugar,1
bacano tomare dê certo moda pegar outro podcast evento mto legal,1
repassar pessoa vejam oração poder fazer momento apelo poder ajudar,1
mitei cartola obrigar grêmio,1
dizer haha ” bom gostar bb,1
foto perfil combinar ber hihi estamosss tonii hihihi tiamu saudadesherbelir,1
independentemente horário ser bom ir ter aturar logo compenso,1
dever ter matar pude,1
aqui tudo bem aí,1
Tony irmão,1
silencio ja obvio kkkk nao acreditar tudo falar ai pessoa menter entenda querer pessoa falar porque mentir pra eu,1
instagr seguir la,1
pagariar ir kkkkkk,1
bom dia sãozir desejo excelente terça feiro ti bjs,1
cd projekt ainda bom p,1
ah sim pq q fico jogar nome cara search né patético vc perder tempo cuidar vida outro lindona fazer seguinte pagar macho vc dar bom transada perder tempo jogar nome gente q vc conhecer pesquisa twitter,1
tentar fazer agora modar virar mão tal agora único coisa conseguir quase torcer pulso desisto,1
sim falar transformar vida,1
além ter tirar nota grande trabalho português ainda liberar cedo agora poder ler Las vego paz aaaar lá ir d,1
ah ok bom pra,1
tar c período esqueci trifene ir ser engraçar,1
muito calmaria em esse hora,1
ir tentar raro post 5 am coisa comum criticar realizar pouco primeiro fácil resultado satisfação rápido tal mudar trabalhar positivo …,1
store dolar jogo pc,1
aí vc tão lir amo bb chamar bb agr ir ter cuidar,1
td q querer hj massagem pé sinto dps dia inteiro usar sapato traje,1
blog hano to News pra baixar d,1
Wagner reway simplesmente ir foder,1
poxar pena amanhã continuar chover saída campo,1
aonde ficar chegar gasolino causa borracho vedação d,1
sentir falta alguém agora carpe diem,1
parabéns dar belo contribuição eleita deputada talvez chamar,1
to aqui pra levar pedrada,1
ano tudo bem ter algum dificuldade serviço contar pra gente poder ajudar aqui preferir entramos contato telefone ok disposição d,1
ir começar ver,1
kkk kk k k,1
oi linr tudo bem assistir debate decidir ir votar ainda voto definir durante tempo assistir considerar candidato mal preparar responder pergunta comentar twitter abraço,1
aguardar review tempo,1
ansioso pra ver cobertura tribuno massa,1
ir trocar celular breve,1
aí morar perigo depender médico clube,1
achar aí colocar coração sunday,1
sim ver agora realmente dizer bolsonaro correr pra dizer concorda opinião outro lado ver muito gente defender proposta,1
preparemse levar baile,1
dar necessariamente votante parter nacionalista todo sentido pejorativo saber representar ti Márcia provocaçãozinha mútuo d,1
mau humor sensível n falar mal eu senão chorar passo bom dia,1
comi montao pure jerimum qur nao tar poder comer coisa quente pq fiz cirurgia dente,1
amo curso dois coisa meio pilar básico trabalho chamar briefing analise macromicroambiente fazer querer arrancar cabeça,1
ui parecer coisa National geographic c insecto,1
bom amiga camelo,1
pois parecer tmb amo,1
aaa amigo rj ir pp tbm fazer amizade c,1
tuitar em esse sentido falei pq gostar passar vergonha sozinha importo conhecer gosto verdade,1
obrigado ana ter ligar enquanto tomar banho altura q ir dar northern wind,1
era primeiro damo,1
ver um repaint boneca ee sinto inspirar pra fazer um bagulho top barbie d,1
ora bem suposto Neves ter deixar telemovel sossegado carregar porque carregador fudido ir ver obrigar neves galeria cheio foto,1
i love Working out todo gente conhecer saber horrível cuz im allergic to my own Sweat,1
trabalhador brasileiro nascer pra foder,1
agora pergunta saber li envolver ipma,1
haddad subir 5 ponto transferêncer ainda,1
ahh bad ir embora,1
acabei ser foder vida,1
manipular autópsia manipular documento fazer Brasil,1
kinda esforceir texto português agora mau estragar logo conseguir ir aula,1
Who is americar episódio 4 cena vendedor iate priceless,1
mano porque ponto vistar deixar amar motivo maiorio ex “ armys ” deixar muitas vez influência outro ser armys verdade jamais deixar menino independente qualquer coisa,1
oi façam pergunta legal,1
pra ter piar apenas encontro memória snap quer vídeo piada poder meter pxo,1
Magic shop bom música bts algum vez fazer concorda respira,1
assim rapaz ninguém acreditar bolsonaro ir vencer dia seguinte todo estar armado segurança ir imperar mudança cultural longo ano acreditar achar capaz defender defenda disponível,1
odeio sala,1
haha poupar obsessiva,1
Wallpaper aleatorio testir light aceitar dica d apreciar xd,1
pra prova começar amanhã,1
entao minina assistir tipo Dark ce ficar Deus Deus genial,1
gostar vídeo online Rumo lendo 296 girar ar d,1
eae blz passar numero pedir favor,1
bem desde final 2014 hahaha sim algum tempo então vc,1
achar ir praia d,1
reativar canal youtube muito matéria legal lá rodrygo yuri alberto escola Anjo guarda david braz infarto torcedor título santos valer pena acompanhar,1
conhecer pouquinho projeto godllywoodschool,1
interessante brasileiro arma Fogo,1
q ar deprimido desde q cortei tá sp feio,1
férias mm ser seca único ponto alto de este férias 3 dia Meco,1
resolver voltar pro inglês acompanhar história projeto fazer escolher wise up metodologia tá fazer arrepender nenhum pouco escolhar d,1
friozinho Deus querer hoje sono pra aproveitar,1
gente meter bué piar haha comprar animal tp fazer animaizinho apanhar afeto pra vender olx mercadoria jr matem pra n comprado algo gênero,1
hahahahaho droga achar cruzeiro ta bão,1
tudo dever saber canal novo,1
ja saber oq fazer pra eu perdoar maldade justo pra provar q so,1
ah votar ciro causa vice hmrrm tô saber,1
manx n fazer algo q n querer ir consumir tempo energia algo q vc n gostar fazer pra deixar outro pessoa feliz,1
porquinho assar ali dever ta pampa p,1
passar dia pai,1
custo zero quanto samsungpay ainda previsão rolar integração qualquer novidade ir divulgar,1
hm bom ter crise sugar tanto energia vc conseguir mexer direito,1
segundo fisica trazer coisa hoje trazer preciso adoro,1
querer ver amanhã desfile morrer dor perna causar academia,1
deus amaldiçoe calouro holandês ficar falar grupo wpp sobre trabalho grupo holandes pra entender nada,1
és girar joga bem bom época,1
escutei ainda,1
usei perdi senha,1
curioso fico demora pra responder hahahahah p to fazer faxina volta aulo casa mal,1
publicitário demor 4 ano formar conseguir entender diferença inbound outbound marketing importância contato offline humano sincero prospecção vir senhorinha dar aula,1
49275358 pessoa ligar minorias país bom dia cidadão bem,1
deprimido dar hoje achar perdi amigo falar ficarmos paz concordar jeito falar convencido agora tudo vejo sobre bozo assim medo virar aia aumentar bom noite bom sonho,1
descobrir astigmatismo,1
pensar upgrade portatil trabalho docker top quality Engineering d,1
mandei grupo agora,1
achar ideia ser loki reler p,1
ai lir pai chamar burra todo dia falar querer ditadura volto,1
ainda ver nada rs,1
amo tema amo cassandra querer ler,1
colocar deixar leve tweet,1
desculpo intromissão spring day ta chartear desde fevereiro 2017 universer nai sair final ano passado,1
citeumatretaesaia feijão cima arroz,1
bom bom então tá poder ser gay kkkkkkm,1
gostar primeira achar,1
eiii gaudir família,1
indicação prévio surpresa,1
chore livre,1
sempre 5àsec perto si,1
um 30 pergunta d,1
linda thank you,1
ta ir roubar maquiagem mileno ja chegar faculdade agr ir pro trampo hoje noite maratonar anime casa,1
valeeeu maninho d rt bolar,1
sim ai dps pagar pra vc sair pq mar porra todo,1
cena fucked up just everything about it aí percebi onde meter,1
achar legal jogo futebol amigo falar de isso enter nada d fazer entender sentir falo sobre qualquer coisa,1
opár achar msm ir passar ter treino quinto porque tempo,1
achar engraçar pessoal falar ditadura bolsonaro ir homossexual paredão fuzilamento fazer che guevarar forte abraço amiguinho,1
ps Marina aproveitar momento elogiar honestidade seriedader suplicy curtir,1
parabém quase mil seguidor,1
conversa ano chulapo achar melhorar pro lado ta longe ser santo em esse embate ta certo afazenda10,1
vir levo,1
paisagem tá bom,1
cedo acalmo,1
bom noite seofans passar avisar amanhã postarar entrevista oppa marisol onlinar,1
cada dia passar pego nojo sala,1
aí pessoal pensar fazer mestrado doutorar seguir carreira acadêmico saber funcionar vir mesa redondar pesquisa pósgraduação,1
oncer again deves viagem penduro dater natalício agora ir fazer aposta contigo em esse date vestida rudy val ter pagar date n pagar,1
copio link colo em esse app baixar,1
enter bom noite,1
aprender dar tempo tempo,1
olá em esse caso sugerir contato central cartão telefone 4004 5757 0800 723 5757 após digitar cpf código acesso tecle 8 atendimento pessoal atendente ir ajudar,1
trocar festa,1
lixo orgânico metabolizar nitrogênio nutrir raíz de esse florzinha,1
mano palhaçar tio piruar dizer esperar minuto embora,1
análiser frase tag 최근저장한사진이내정신상태 최근 recentemente recente 저장한 salvo 사진이 foto 내 정신상태 estado mental tag servir postar foto salvo recentemente representem estar mental,1
sempre dizer pessoal pra cada caso mulher loca bater homem 100 homem fruto machismo bater mulher lutir contra feminismo lutir contra violência,1
ir 2 mochila Aveiro pareço tartarugar calor caminhar 20 min praxe,1
passar contigo comigo nada td bem,1
torcedor vários inclusive tv mostrar preciso amparar ninguém provar coisa doer tanto algo rs,1
poder ser horário coincidar assim sempre companhia,1
cara abrir sala informático aqui faculdade tá tão atrasado pra abrir sala quanto to pra cumprir cronograma estudo disgraçar chegar logo filho puto,1
acompanhar viagem tempo real instagr todo dia postar várias dica bacana d,1
querer vez ter tt assim,1
obrigar eduardo ouvir abertura respondcrastinador,1
recebi hoje,1
invés superar ir ficar remoer ainda justo comeback sempre criaturar estragar comeback indiretamente,1
saudade de este relatório merdo,1
vamoooooosr grefg valla sorteo d,1
acabar semana prova ir sair,1
durmir pé descobrir pra cama,1
tomeir ban pq dar tk paluh,1
gostar vídeo ano 400 mil inscrito ainda descubrar tratar olhos,1
então amor cê pq sempre sair acabar né vir paranóia ir fato,1
trecho música frases bts,1
3 tarde ainda nao almocar bibá preguiça,1
trecho música frases demi lovato,1
ir acabar tb ir ver tv,1
fazer video ensinar,1
ir sofrer temporada,1
178 2108 nunca brinco vc 178 2109 Wendell brinca sim 178 2109 Wendell pq Fofo vc conseguir viver eu 178 2110 kakakakakak parecer vc leonino,1
em esse post concordo n vergonha alheia n,1
ir ver memória snap de este ano grande erro dia,1
menos lanche grátis,1
podesme enviar video d,1
cá saber ir ter,1
esperar trailer life is strangir 2 d,1
quase dia 19 mensagem juro de isto pode esquecer q reconsiderar voltar atrás um tempo achar realmente vosso orgulho valer q amizade,1
