tweet_text,sentiment
sam her trabalh precis pc sush serv tábu cort,1
falt am propi,1
viaj cois lind mund cheg cas ter arr feij dog lamb car preç,1
amig tav trist motiv tao nad ver agor to bem melhor,1
comig vai né,1
maraureferênciamud atlet projet aabb comunidad patríc riçard zucch garant vag mund karat jap,1
sei carlot sobrancelh faz,1
cabel tão lind assim caracol ahahah obggg sim,1
fiz pass ano met teso promet pra mim mesm p,1
hoj tá ver benf sóbr,1
gargalh ent enquant curt férias espanh,1
ti particul proib nad diz opin,1
bom pod ajud fiqu tranquil conseg boa bast mant firm foc estud,1
pack tod mim tá post nenhum lug pod ter vind aqu peg,1
corr volt pouc,1
pra ganh vot nordestin dev menos agir polít mim pra conquist vot tão esculhamb gent kkk deu quis auricel,1
simul doming obrig nacion,1
contr,1
faç difer outfit,1
segund feir pod ser assim d,1
hoj n aul manh dai tav sup tranquil ne ver algum cois pra ler perceb to atras liter tod text ativ literat brasil,1
poi cre assin minut silênci temp temp ouv decepcion part far,1
enquant nad diss alg avis d,1
tent fazerm ciúm grand err porqu sei ciúm nad ultim kkk portant fic tent pq passam complet lad dia q volt sent ciúm porqu apaixon pod,1
agradec qualqu dúv aqu,1
record 8 dia failed vontad continu assim tbm,1
esper víde pra ir dorm,1
quer namor gost pipoc,1
liv on fortnit pessoal d vem diz olá conviv malt d ftwstre,1
bom dia maravilh seman tod bok tov chevr vgm chatim tov,1
ae gal olh car invent hahahahahah pod us deix,1
sempr q bom dia fic sorris rost,1
bom dia list prémi ix circuit amig rui cost husqvarn pár aument agor pod ganh equip cicl husqvarn 10 oferec vê tud anex inscrevet aqu gt,1
2 dm dig gir parec est quer era,1
deix ser chat p ensin garot,1
sag favorit put vid,1
olá boa tard sim sempr renov estoqu d,1
oie boa tard respond dm,1
6 seman dá pra encontr pedr confi encontr ach espaç agend p,1
agor vai p crl,1
ai obrig,1
lig mãe faz dram rir car,1
eh norm dan começ oscil pens vc vai vot ser produ vai tud melhor esper corp adapt,1
vou faz papel democrá convers elei b pra entend motiv vot explic porqu possi vot democrá d véi expliq qu desenh,1
esquec avis acab quart porém cont nov vai est dispon algum moment dess ano,1
dia livr amanhã coleg cas dorm,1
alguém indic ond consig oportun cri ediç fotovíde assist estagi aprendiz codesenvolv tâm aê,1
hoj planej mil cois pra faz nao fiz nad,1
mand fot sempr justifiqu,1
ter noç tud rir aqu assim,1
vai ser reciproc sent demal mesm assim reciproc difícil garant val pen,1
am tão incr mud hum gent,1
vou infern,1
quas arranq unh pé sub esc d prédi,1
aewww man 1 ano tm,1
gost app cont pra gent guiadovot,1
alguém hoj vai escol,1
clar val gent tá faz exercíci,1
resum tod convers gêner po revej conceit argument,1
apo tp 1 ano chor final,1
own séri vc tav saudad mim yep,1
ta falt lesion kam fic ir um 3 jog,1
and tão complic sab mont merd abel brag sid elimin tão bom equipasquequeroquepercamsempr,1
amanhã aul cois boa poss dorm ver trem int d,1
desist queixat rud,1
corr elogi tod mund ver post dev mand elogi vc aqu cc tod dia corr difer kk vam ve col q ser dess ach difer,1
forlán assim esper d,1
tá precis dess tom mei rud to aqu pra tret ngm aksdasuhdhus quer zo vlw inform ai d,1
abr liv hoj,1
facebook sim esquerd propri mark zuckerberg fal sen americ,1
pranchet mens import deix pra mim mín necessár rememb,1
termin log outubr vam log enteress aniversári 20 aninh,1
fav fal vc dm,1
10 ano atrás roque escol us blus pret debaix uniform ver 40 grau lápis olh escorr car 7 hor manhã cordã ankh pesso ach gótic ia cemitéri madrug drog,1
tip fiq satisfeit result final tá aí p,1
pq estud pra histór ont col tud amigokkkkkkkkkk tir 8,1
tard ocup quint sext,1
obrig pag fin agradec cond académ tropic,1
recl visit final sempr legal d,1
am pod curt músic foss sab dor,1
hey viv cam4 vam convers show sexy cam porn,1
parc lind géme rsr corr lá pro youtub inscrev naaraesarahofic olh músic eelisama,1
legal pod desenh person ach ia fic top garnet estilod,1
tá bom obrig am agor real sint vam fal cois feliz lev sweeten tá vind deu faleee to mt nervo pra ouv palavr senh,1
torn engenh seil sigm extrem atra empr d publ ad,1
lind porr melhorouuu kkkkkkk obrig,1
fras cit film extraordin,1
detalh algum motiv fez tod sent mund cabeç prof q vai dar prov seman q vem mand email fal ae gal nad aul hoj bor tod mund pra prai,1
unic regr segu dar rt,1
bom gost heroin vc,1
sentirm arras soutien rend,1
propósit diz “ah toler gay agor bich não” congradatiom és homofón és preconceit,1
cuid pra saír fed fumaç pé embarr,1
dan lind filhot,1
matos fri crl melhor situ so,1
amig edición local deixen fac ridícul coa reportax fotográf queixándos mal herb iso xa,1
oh filh put ingl crlh edinh just kiddinged feirens,1
3 or nothing agor vai ser lem,1
precis chor vai ver hoj,1
tem cart mot carr,1
tô tão feliz parec prov físic test quím sei conteúd nenhum doi,1
pra mim desconhec,1
desculpa simples sab ia ter autocontrol ia deit tard outr vez,1
armyselcaday dia ond vê mont army lind ach fei agr ach lind graç bt 3 continu assim,1
conhec ant fam ein hah esper mim cheg xd p,1
grazad kkkkkk beatriz geral cham bia,1
huum bom sab p ach tes p t tham t tes lt3 vam acert nom kkkkkkkk obrig,1
particip fund ros zumb 2015 junt markliz eld jon tod gal afast cont cois faculdad acab agor dezembr pens retorn pro cole próx ano quer som,1
aniversári vai toc pp vs p,1
pod exclu automatic it list pesso assist menos pra mim fic melhor assim,1
mat d5 paul,1
vai lev déc med dev ser proib olava br fisic virtual,1
bom ninguém acredit vai consegu esfreg car dess pesso conseg simmm,1
sim mud nom,1
bom kougamissh,1
acab fe ler prim capítul hom vazi via link ai baix gost bast ternin suspens q deix gent ansi pra ler parabém sucess,1
amanh vam td sai menin,1
ora bem enta começ descobr aul ont 130 tranquil trat log ver faz,1
valeuuu olh trilh talv ajud d,1
pod deix respond lá,1
prim gir exist,1
vc perceb q trabalh 10h pé calç err faz mal vc pass temp sent quas cai levant pq pé dobr tamanh empr tac fodas sapat faz mal pra saud funcionari ne,1
quer compr camis,1
fuzhu últ pq quer escrev aind ide d pra ser prim lug anthony dddd,1
3 dia dorm direit desej jog pont tá top,1
apart vend guarulh sp imud especi imóvel encontr ofert incr busc apart vend guarulh sp oportun men preç,1
vc amig,1
map astr sol virgem asc aquáriolu capricórni vênu lea am hdsjdhj qu,1
olh ali 3º and prédi administr,1
escol vai fic ric pal tant garraf águ vou lá compr,1
vez ganh rir pra chor,1
tô bem obrig pergunt mig,1
paraís ti vou mc gued,1
dia ta gostosin fic calorzin dess jeit sempr ia gost,1
nom crianç gost tod árab,1
vou ter resolv uma cois volt isa,1
pod abr cham sit áre atend,1
entend torn hábit ent compar fac,1
vai ver nud ond,1
sii dei quin la pregunt,1
prim nunc lav cop dentr cas dai agor to quer mij desd 10h manhã fdp resolv lav banh,1
bab lind,1
estádi cuit cuanaval alg parec chamav estádi hambúrgu parec grelh d,1
ai fic rind tant tweet vc parec ser mt legal engraç,1
cas graç deu final seman abenço deu fiel in marialv,1
dia norm vid,1
ouç nov lanç dispon canal d,1
aí obrig nom lind tbm,1
diz sobr candidat picolé chuchu 23456 vez governadorarromb sp vest chapéu cangac diz gerald coraçã apresent contr corrupç,1
band muuuuuit fod nom quis mand link,1
ai q ruim n perd noit son caus trabalh nao n val pen por vai tud cert,1
shampo condicion bom barat tb,1
to feliz compr cap agr celul decent,1
osh alg bom cois fof fic feliz indic ksj músic boa lt3,1
carr aind tá pé firm fort,1
12 pergunt matemá chut 20,1
fix you coldplay youtub spotify vc ter esper ter ajud msc top dm mt boa,1
eit ent deix ser esquerd parabém pesso tom mesm atitud,1
fum base ant ir trabalh faz dia parec melhor,1
quer convers contig c vem convers comig vai quer convers,1
hor vai dar cert amig confi,1
sext gent qu program cult d centr cidad final seman ativ pra famíl tod conf,1
vam ser castig dia decid cusp sec visit volt enferm d,1
chip iam pass validad aí use tod genial aprend assist program com peg doi hambúrgu fiz airfry derret queij microond coloq chip molh barbecu,1
eh mei q fug problem p mim,1
dad pens andrad d,1
faz bem acab afast vam volt convers entãooo,1
vc ouv podcast qual indiqu,1
elo humel alguém q faç feliz,1
qu experiment ceno gt,1
agor põet lug pesso tra x bue amig sab and faz figur otari vez mand boc deix tud mesm qd acab descobr val sent tra 2 pesso pq part moment x sab tornas cúmplic,1
álbum leit atual sucess 170 fot envi compr livr vend livr apen aqu obrig quer quer jornal blogu lgbtbrasil,1
exat pens porqu sab existir pun reaç risc part cidad cois difer,1
vou faz tud p esquec ai vai ser fácilag quer ver esquec piroc,1
vou ter tard livr segund dire curs diss ia mud,1
vou divert fim seman lend 200 págin text pra faculdad,1
sonh 2 filh 1 mulh gar chei mot,1
n sei q pass cmg hj cm hum mrd depress,1
nu cam de,1
prim nasc,1
gent ent cir melhor opç pra combat ameaç mai pens assim lógic vc n ach q tão exager pouc ataqu pens difer vam dialog precis diss,1
ach ia bat vend jog pq disput campeonat brasil,1
assist grey volt pq sim,1
pod ser mist doi d,1
conhec tão bee,1
um conver onlin pra mp3 vc pod ouv app uso wecast,1
ador entend sarcasm fic parec complet idiot,1
poss n ser bonit engraç bom gost music,1
cam mei quart dont ask why agr nao poss siti pq barulh faz impress,1
tio quer estagi budap,1
adoroooo acord ced,1
faz bem dark chanyeol faç sim,1
au inter pod ser assassin tud escolh possu consequ fmv incr cit coment rt fav cas gost,1
mand portug,1
sim sabot contribu nad pra cris explod dilm pod govern norm após outubr 2014,1
saudad tod dia tv mulh chiqu gent,1
ach possessiv dev vot bolsonar bom livr,1
hoj ediç frequ independ vam faz transmiss simultâne twitch form melhor comemor dia radial est ar aguard 20 hor,1
quer sab quant vr convêni médic plr pipoc faç cas p,1
boa quer ter feit ynab funcion pra mim ach softw lógic budget confus trabalh mant vou ver consig organizz,1
feliz dia crianç lul amig desd 2000,1
event palestr socialmediaweek facebook dia 139 15h vam convers sobr marketingdigit carr artíst foc músic grátil ingress garant lug depend fil dia,1
sim sim public si total ofens travestil problem estigm enraiz,1
to pra grac hj grac vc to,1
daqu pouc vai sr vai reclam p,1
nov rei cano d obrig,1
pass desej ótim dia,1
ter mín um 3 shoil aki br né pq pra quant army sonh ir show delesm inclu niss xesuil,1
inscr turn amanhã amanhã escolh hor pod ir lá segund vou almoç mart dp val lá ter conhec um boy,1
fácil amor solt vontad pass vontad quer trans ser interess vou fod precis sab histór pesso vid básic bast quer pau bund cri document,1
com gost frang frit,1
amanhã apresent ansiosiss pra event abomin desd n r v s cad ness sorris lágr alm,1
entreg esper gost cap mai qual dm,1
gerald assim err fern,1
ninguém qu lig,1
prai vot,1
vc deu dic graç saind bronz d zoe,1
ador consegu dorm ter cris exist ansiedad,1
apart brooklin av padr antôni josé sant imud especi imóvel encontr 13 oportun busc apart brooklin av padr antoni jos sant ofert men preç,1
johnny depp simples ignor car trail,1
ofic tá nasc sis d incr ador nasc fim ano aaaaa,1
lind pra ir mand pra costur mulh fez absolut tud err vid top,1
agor poss fal últ dia,1
parabém mulat lind esper sid dia fant divirt sempr ser feliz lev lev sim tomé”m devolve…,1
metad prim episódi queerey to olh marej manteig derret msm p,1
tô vag alun que aul espanhol via skypehangout val r 35 cham dm interess,1
cois lind guy apreci,1
ador qd lembr mim convém,1
pens q era rik faç ano dia 31,1
aii vam mar ingress send vend d,1
hoj dia ta bost ta tod par algum cois interess cham dm,1
orgulh tô mant trein 5 7k empolg mto corr mai arrebent lá,1
cit algum lad específ use exempl manifest log segu fal mod geral,1
és gir parec ser bacan,1
fez,1
part princípi alg bom fal fal nad,1
vou ser daquel velh ócul fund garraf,1
tod gent fon entr tlm estrag,1
bom dia tod,1
tem faz sor quim vej,1
gent faz car coment né d,1
ai tod mund agress agor vão tom cú viu agress,1
sab melhor form ser minim ter dinh,1
vai ter préestre rio jan,1
usa playlist favor barmyidolstreamparty,1
aind bem fei d,1
lembr ano aind tarj sim,1
gent pratic tod dia,1
fic gir mim,1
jur catarin combin cen deixas dorm,1
aeeeeeeeeeee stre canal pass crunchrolltv volt esper par ferr hor,1
aind 1 dent leit,1
hah twitt escolh inva pra bot fot hah toq d,1
vai demor óbvi siiimmm,1
entend lind lind lig pra pesso ser maravilh mal conheç sei diss awnn am abal cpxx,1
man nerdcast mund than tá bom demal,1
ai q anjo♡♡ nao precis n skkskdjsk bad ja pass,1
d poi faz amanhã seman fiz 39 esquec p,1
daqu pouc começ eagl pat vai começ narr lanc daqu pouc d quis acompanh part lásó clic seguil d,1
impress err ti agor vej pq ach vai c car soub q p ti cham q iri ador resolv contig ped desculp 1 cois ai,1
sent bonit bj,1
vulg manuel grav pov d,1
oi marq url sit exat cartoon ad block instal esper pod ajud,1
acab so pra lig merd faç,1
bom dia dia octob 03 2018 at 0730 esper dorm bem tom bom café manhã,1
viu conhec follow p,1
quartadetremurasdv rum 100 segu aind p,1
quart vai transbord intelegenc tamanh tou nojent,1
obrigadaa esper ano corr bem,1
net yî,1
corr atrás qu vem peg,1
cov the nation fiz projet unfamili gost músic trist clic link d,1
vit respond dm dá olh lá,1
niv cheg qu pres porqu ganh um cois lind lt3 qu conhec moç lt3 deu sab tud,1
qri acord 14hr ms ansiedad 6hr tô pé dorm,1
coloc debateredetv ter alcanc falt vc debat,1
bea atend exteri ped contat númer inform ok qualqu dúv cham gent dispos,1
melhor muit human real q qualqu animal melhor q tod human,1
quer ter red ya foz quas imposs,1
rud diret front nng gost pq nng gost ouv verdad gues what vou mud,1
gnt fin prox vez vi usa gír poa kkkkk af ta bom promet q n uso q agr precis aprend gír bagé kkkk,1
vou trat diss,1
segu dua tb p,1
quer mt almoç centr amanh,1
rápid gtd l,1
public livr branc miss eastrog esa telescopi astrofis,1
sim irmã,1
amanhã 1 aul,1
facebook amig eheh d,1
aind decid amo odei react definitiv entend ach pod dar cert vidadet,1
lógic parec ia deix pass d doi dddddddddddddddddddd tbm pens nel lolol escrev pq deu preguiç termin nom lol,1
med flop tud bem dsclp marq algum aleatóri dez pesso pra marc,1
gost víde canal 24h ajud cresc,1
msg mand pra sarah nao tao ind p hehehehh,1
obrig pergunt ador port tant 1 quant 2 doi jog favorit,1
mal dispost dia tud porqu ach post despert afinal what los,1
tamb quer faz cen prim impress favvv,1
pen vou vot haddad né continu tent dia cê conseg pens argument melhor d,1
haddad represent ladr pres p,1
acord estamp part 2000 cont cust camis pesso compr qu escolh model cor entreg estamp,1
part agorahor importantesqu ire avis,1
oh pront insist,1
fic pergunt document tap bomb aguard document bolsonarosim dia7é17 danilogentil forcabolsonar,1
obtiv respost bem,1
abril próx ano,1
cah inacredit tá linh comig co volt peg son par fal minut peg son tom banh lev celul just pra dorm enxug acontec dorm d,1
menin to pensandoamp’sm,1
pq conhec pesso pass fal faç bué figur parv vou diz olá ignor,1
troc fei adiant nad ser lind ser chat pra caralh,1
acredit alm gême sim assist novel,1
ir tg amanhã kkk sort ter escolios d,1
panç pret aind ar ahaah,1
cad gost ne p pra mim tod mund igual bom estil difer,1
vez aqu faz rot possível convers send vai respond,1
vi dia gost cabel simmmmm thank d,1
pq sum nadaaa nao sumi chama,1
outr best quadr tão boçal quant misantrop,1
es put estup aqu cri beef ato fic cant pra prox deix outr curt cen,1
quer ter sucess algum cois fiqu boc fech melhor conselh,1
poss test problem tb amig,1
comec abstin dia 1o dess ano praz ano,1
ont cheg cas tv tav lig cachorr jeit fic entedi quer assist algum cois p,1
va estr ud d,1
omg bonit fot,1
pô man rod fic 3 mes par ach faz coment assim pior evoluç ediç apes muit gent ir rol pesso gost absorv conteúd cult pass ali coment assim internet diminu tod corr tmj,1
